#1
double Tambient(8760,2)
1	2.2
2	2.2
3	1.7
4	1.1
5	1.1
6	0.6
7	1.1
8	1.1
9	1.1
10	1.1
11	1.7
12	2.2
13	3.9
14	4.4
15	4.4
16	3.3
17	1.7
18	1.1
19	1.1
20	1.1
21	0.6
22	0.
23	-0.6
24	-1.1
25	-2.8
26	-3.3
27	-3.9
28	-4.4
29	-5.
30	-5.6
31	-5.6
32	-5.6
33	-5.6
34	-4.4
35	-2.8
36	-2.2
37	-1.7
38	-1.1
39	-0.6
40	-0.6
41	-1.1
42	-1.1
43	-0.6
44	-0.6
45	-0.6
46	0.
47	0.
48	0.
49	0.
50	1.7
51	1.7
52	1.7
53	2.2
54	2.2
55	2.8
56	4.4
57	4.4
58	5.
59	5.6
60	5.6
61	5.
62	5.
63	5.
64	4.4
65	4.4
66	4.4
67	4.4
68	3.9
69	3.9
70	3.3
71	3.3
72	3.3
73	2.8
74	2.2
75	1.7
76	1.1
77	0.
78	-0.6
79	-0.6
80	-1.7
81	-1.7
82	-1.7
83	-2.2
84	-1.7
85	-1.1
86	-0.6
87	-0.6
88	-0.6
89	-0.6
90	-1.1
91	-1.1
92	-1.7
93	-2.2
94	-2.8
95	-3.3
96	-3.3
97	-3.9
98	-3.9
99	-4.4
100	-4.4
101	-5.
102	-5.6
103	-5.6
104	-5.6
105	-5.6
106	-5.6
107	-5.6
108	-5.
109	-4.4
110	-3.9
111	-3.9
112	-3.3
113	-3.3
114	-4.4
115	-4.4
116	-4.4
117	-5.
118	-5.6
119	-5.6
120	-6.1
121	-6.7
122	-6.7
123	-7.2
124	-6.7
125	-6.7
126	-6.7
127	-6.7
128	-6.1
129	-5.
130	-3.9
131	-2.8
132	-2.2
133	-1.7
134	-1.1
135	-0.6
136	-1.1
137	-0.6
138	-1.1
139	-1.1
140	-1.1
141	-1.1
142	-1.7
143	-1.7
144	-1.7
145	-1.7
146	-1.1
147	-1.7
148	-1.7
149	-1.7
150	-1.7
151	-1.1
152	-0.6
153	0.6
154	2.2
155	2.8
156	2.8
157	2.8
158	2.8
159	2.8
160	1.7
161	1.7
162	1.7
163	1.7
164	1.7
165	1.7
166	2.2
167	2.2
168	2.2
169	2.8
170	2.2
171	2.2
172	2.2
173	2.2
174	2.2
175	2.2
176	2.2
177	2.2
178	2.2
179	1.1
180	0.
