#1
double Tambient(8760,2)
1	21.3
2	21.
3	20.8
4	20.6
5	20.4
6	20.3
7	20.
8	21.
9	20.5
10	21.7
11	23.
12	22.9
13	24.
14	24.
15	24.4
16	24.
17	24.
18	23.
19	23.
20	22.
21	22.
22	22.
23	22.
24	21.
25	20.5
26	20.
27	19.8
28	19.
29	18.
30	17.9
31	21.
32	23.
33	23.
34	27.
35	28.
36	28.4
37	30.
38	32.
39	31.8
40	29.
41	27.
42	26.
43	23.
44	21.
45	21.5
46	21.
47	21.
48	20.
49	19.
50	19.
51	19.1
52	20.
53	19.
54	19.3
55	20.
56	20.
57	19.7
58	20.8
59	22.
60	21.9
61	22.
62	22.
63	21.8
64	23.
65	22.
66	22.
67	22.
68	21.
69	21.4
70	22.
71	22.
72	22.
73	22.
74	22.
75	22.
76	22.
77	21.
78	21.
79	23.
80	23.
81	23.4
82	25.2
83	27.
84	26.6
85	27.
86	27.
87	27.
88	23.
89	24.
90	23.
91	23.
92	22.
93	22.2
94	21.
95	21.
96	19.
97	19.
98	19.
99	19.
100	18.
101	18.
102	17.9
103	20.
104	22.
105	21.8
106	22.1
107	22.3
108	22.6
109	22.
110	23.
111	22.7
112	21.
113	21.
114	21.
115	21.
116	21.
117	21.5
118	21.
119	21.
120	21.
121	21.
122	21.
123	21.
124	21.
125	20.
126	20.
127	20.
128	21.
129	21.
130	21.5
131	22.
132	22.
133	21.
134	21.
135	21.2
136	21.
137	21.
138	21.
139	21.
140	20.
141	20.2
142	20.
143	20.
144	20.
145	19.
146	18.
147	18.2
148	20.
149	17.
150	17.5
151	18.
152	19.
153	18.6
154	19.8
155	21.
156	22.2
157	23.
158	23.
159	23.1
160	23.
161	23.
162	22.
163	21.
164	21.
165	20.9
166	20.
167	20.
168	18.
169	18.
170	18.
171	18.
172	17.
173	17.
174	17.1
175	19.5
176	22.
177	22.4
178	24.7
179	27.
180	27.2
181	27.
182	29.
183	28.5
184	27.
185	25.
186	27.
187	28.
188	27.
189	26.9
190	21.
191	21.
192	20.
193	20.
194	20.
195	19.8
196	18.4
197	17.
198	17.2
199	20.
200	21.
201	20.9
202	22.9
203	25.
204	25.1
205	25.
206	25.
207	25.
208	25.
209	24.
210	23.
211	23.
212	22.
213	22.3
214	21.
215	20.
216	19.
217	18.
218	17.
219	16.
220	16.
221	15.
222	15.2
223	19.
224	19.9
225	20.8
226	22.9
227	25.
228	24.8
229	24.
230	25.
231	25.
232	25.
233	25.
234	24.
235	23.
236	23.
237	22.8
238	23.
239	22.
240	21.
241	20.
242	19.
243	19.2
244	17.
245	17.
246	18.
247	20.
248	23.
249	23.
250	26.
251	29.
252	28.
253	31.
254	30.
255	29.6
256	29.
257	27.
258	26.
259	25.
260	24.
261	24.
262	24.
263	23.
264	22.5
265	22.
266	21.
267	20.9
268	19.
269	18.
270	18.
271	21.
272	24.
273	24.4
274	29.2
275	34.
276	34.5
277	34.
278	34.1
279	34.2
280	34.2
281	33.3
282	32.4
283	31.4
284	30.5
285	29.6
286	25.8
287	22.
288	21.5
289	21.
290	21.
291	21.
292	21.
293	21.
294	21.
295	22.
296	22.
297	21.7
298	22.3
299	23.
300	22.8
301	25.
302	24.
303	24.
304	23.
305	23.
306	22.
307	22.
308	22.
309	21.8
310	21.
311	21.
312	21.
313	20.
314	20.
315	20.
316	19.
317	19.
318	19.4
319	22.
320	23.
321	22.5
322	23.7
323	25.
324	24.9
325	25.
326	25.
327	25.5
328	24.
329	24.
330	23.
331	23.
332	23.
333	22.5
334	23.
335	23.5
336	24.
337	23.
338	23.
339	23.3
340	23.
341	22.
342	22.
343	24.
344	25.
345	25.
346	26.5
347	28.
348	27.9
349	28.
350	28.
351	28.
352	28.
353	25.
354	24.
355	23.
356	22.
357	22.
358	22.
359	23.
